player_id,player_name,event_number,date,date_iso,opponent,score,result,competition_name,competition_family,goals,source_id,source_url,source_granularity,cap,venue,goal_in_match
messi,Lionel Messi,82,5 June 2022,2022-06-05,Estonia,1-0‡,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,83,5 June 2022,2022-06-05,Estonia,2-0,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,84,5 June 2022,2022-06-05,Estonia,3-0,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,85,5 June 2022,2022-06-05,Estonia,4-0,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,86,5 June 2022,2022-06-05,Estonia,5-0,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,87,23 September 2022,2022-09-23,Honduras,2-0‡,3-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,88,23 September 2022,2022-09-23,Honduras,3-0,3-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,89,27 September 2022,2022-09-27,Jamaica,2-0,3-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,90,27 September 2022,2022-09-27,Jamaica,3-0,3-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,91,16 November 2022,2022-11-16,United Arab Emirates,4-0,5-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,92,22 November 2022,2022-11-22,Saudi Arabia,1-0‡,1-2,2022 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,93,26 November 2022,2022-11-26,Mexico,1-0,2-0,2022 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,94,3 December 2022,2022-12-03,Australia,1-0,2-1,2022 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,95,9 December 2022,2022-12-09,Netherlands,2-0‡,2-2 (a.e.t.) (4-3 p),2022 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,96,13 December 2022,2022-12-13,Croatia,1-0‡,3-0,2022 FIFA World Cup,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,97,18 December 2022,2022-12-18,France,1-0‡,3-3 (a.e.t.) (4-2 p),2022 FIFA World Cup final,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,98,18 December 2022,2022-12-18,France,3-2,3-3 (a.e.t.) (4-2 p),2022 FIFA World Cup final,national_team_world_cup_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,99,23 March 2023,2023-03-23,Panama,2-0,2-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,100,28 March 2023,2023-03-28,Curaçao,1-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,101,28 March 2023,2023-03-28,Curaçao,3-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,102,28 March 2023,2023-03-28,Curaçao,5-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,103,15 June 2023,2023-06-15,Australia,1-0,2-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,104,7 September 2023,2023-09-07,Ecuador,1-0,1-0,2026 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,105,17 October 2023,2023-10-17,Peru,1-0,2-0,2026 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,106,17 October 2023,2023-10-17,Peru,2-0,2-0,2026 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
